date,action,company,yahoo_ticker,currency,num_shares,stock_price_usd,trading_costs_usd,total_usd,total_shares_held,return
"07/06/2022, 14:27:49",SELL,MCO,MCO,USD,35,284.425,0,-9954.875,0,0.002460733
"07/06/2022, 14:27:45",BUY,CPRT,CPRT,USD,88,112.8434982,0,9930.227844,88,4.64E-05
"07/06/2022, 14:41:42",SELL,CPRT,CPRT,USD,88,113.14,0,-9956.32,0,0.002627549
"07/06/2022, 14:41:38",BUY,SEDG,SEDG,USD,36,272.3200073,0,9803.520264,36,0.000352109
"07/06/2022, 14:56:36",SELL,SEDG,SEDG,USD,36,269.72,0,-9709.92,0,-0.009547618
"07/06/2022, 14:56:31",BUY,CHRW,CHRW,USD,98,101.2292844,0,9920.469869,98,0.000166421
"07/07/2022, 11:50:50",SELL,CHRW,CHRW,USD,98,100.38,0,-9837.24,0,-0.00838971
"07/07/2022, 11:50:45",BUY,EA,EA,USD,79,125.5800018,0,9920.820145,79,6.92E-05
"07/07/2022, 12:03:34",SELL,EA,EA,USD,79,125.58,0,-9920.82,0,-1.46E-08
"07/07/2022, 12:02:39",BUY,INCY,INCY,USD,123,80.87000275,0,9947.010338,123,1.64E-05
"07/07/2022, 12:16:25",SELL,INCY,INCY,USD,123,80.85,0,-9944.55,0,-0.000247344
"07/07/2022, 12:16:21",BUY,CPRT,CPRT,USD,87,114.2816267,0,9942.501521,87,5.39E-05
"07/07/2022, 12:31:03",SELL,CPRT,CPRT,USD,87,114.36,0,-9949.32,0,0.000685791
"07/07/2022, 12:30:17",BUY,SEDG,SEDG,USD,34,287.4200134,0,9772.280457,34,2.21E-05
"07/07/2022, 13:45:22",SELL,SEDG,SEDG,USD,34,287.4,0,-9771.6,0,-6.96E-05
"07/07/2022, 13:45:18",BUY,TECH,TECH,USD,27,366.5899963,0,9897.929901,27,7.74E-06
"07/07/2022, 14:00:40",SELL,TECH,TECH,USD,27,365.9,0,-9879.3,0,-0.001882202
"07/07/2022, 14:00:35",BUY,FISV,FISV,USD,107,93.23999786,0,9976.679771,107,1.71E-05
"07/07/2022, 14:17:43",SELL,FISV,FISV,USD,107,93.49,0,-10003.43,0,0.002681276
"07/07/2022, 14:17:39",BUY,CMI,CMI,USD,49,202.4100037,0,9918.090179,49,7.65E-05
"07/07/2022, 14:32:51",SELL,CMI,CMI,USD,49,202.17,0,-9906.33,0,-0.00118573
"07/07/2022, 14:32:45",BUY,CPRT,CPRT,USD,86,115.1399994,0,9902.039948,86,7.12E-05
"07/07/2022, 14:50:07",SELL,CPRT,CPRT,USD,86,115.2,0,-9907.2,0,0.00052111
"07/07/2022, 14:50:02",BUY,FTV,FTV,USD,178,55.88999939,0,9948.419891,178,0.000109684
"07/08/2022, 13:45:13",SELL,FTV,FTV,USD,178,56.14,0,-9992.92,0,0.004473083
"07/08/2022, 13:43:55",BUY,CPRT,CPRT,USD,87,114.5800018,0,9968.460159,87,3.32E-05
"07/08/2022, 13:58:32",SELL,CPRT,CPRT,USD,87,114.5800018,0,-9968.460159,0,0
"07/08/2022, 13:57:17",BUY,PWR,PWR,USD,75,132.141115,0,9910.583623,75,0.000195731
"07/08/2022, 14:10:46",SELL,PWR,PWR,USD,75,132.335,0,-9925.125,0,0.001467257
"07/08/2022, 14:10:42",SELL,GOOGL,GOOGL,USD,4,2382.870117,0,-9531.480469,-4,0
"07/08/2022, 14:22:56",BUY,GOOGL,GOOGL,USD,4,2383.775,0,9535.1,0,0.000379745
"07/08/2022, 14:22:50",SELL,GOOGL,GOOGL,USD,4,2382.870117,0,-9531.480469,-4,0
"07/08/2022, 14:35:32",BUY,GOOGL,GOOGL,USD,4,2382.870117,0,9531.480469,0,0
"07/08/2022, 14:34:49",BUY,HST,HST,USD,623,16.03000069,0,9986.690428,623,3.27E-05
"07/08/2022, 14:47:54",SELL,HST,HST,USD,623,16.01,0,-9974.23,0,-0.001247703
"07/08/2022, 14:47:19",BUY,PWR,PWR,USD,75,132.0069228,0,9900.51921,75,0.000154314
"07/08/2022, 14:59:48",SELL,PWR,PWR,USD,75,131.94,0,-9895.5,0,-0.000506964
"07/08/2022, 14:59:43",BUY,TECH,TECH,USD,27,369.6400146,0,9980.280396,27,2.35E-05
"07/11/2022, 13:44:52",SELL,TECH,TECH,USD,27,364.715,0,-9847.305,0,-0.013323814
"07/11/2022, 13:44:48",BUY,EA,EA,USD,80,124.3899994,0,9951.199951,80,1.03E-05
"07/11/2022, 14:00:23",SELL,EA,EA,USD,80,124.26,0,-9940.8,0,-0.001045095
"07/11/2022, 14:00:17",BUY,EA,EA,USD,80,124.3000031,0,9944.000244,80,5.64E-05
"07/11/2022, 14:15:48",SELL,EA,EA,USD,80,123.845,0,-9907.6,0,-0.003660523
"07/11/2022, 14:15:42",BUY,GS,GS,USD,34,292.7399902,0,9953.159668,34,2.64E-05
"07/11/2022, 14:32:44",SELL,GS,GS,USD,34,293.07,0,-9964.38,0,0.001127314
"07/11/2022, 14:32:39",BUY,EA,EA,USD,80,123.7290774,0,9898.32619,80,2.65E-05
"07/11/2022, 14:51:15",SELL,EA,EA,USD,80,123.81,0,-9904.8,0,0.000654031
"07/11/2022, 14:51:11",BUY,FTV,FTV,USD,179,55.69499969,0,9969.404945,179,7.94E-05
"07/12/2022, 13:45:26",SELL,FTV,FTV,USD,179,55.28,0,-9895.12,0,-0.007451292
"07/12/2022, 13:45:20",BUY,FTV,FTV,USD,180,55.27000046,0,9948.600082,180,5.60E-05
"07/12/2022, 14:03:40",SELL,FTV,FTV,USD,180,54.99,0,-9898.2,0,-0.005066048
"07/12/2022, 14:03:36",BUY,FTV,FTV,USD,181,55.20000076,0,9991.200138,181,5.78E-05
"07/12/2022, 14:22:59",SELL,FTV,FTV,USD,181,54.82,0,-9922.42,0,-0.006884072
"07/12/2022, 14:22:54",BUY,TECH,TECH,USD,28,353.8399963,0,9907.519897,28,2.76E-06
"07/12/2022, 14:40:21",SELL,TECH,TECH,USD,28,351.19,0,-9833.32,0,-0.00748925
"07/12/2022, 14:40:17",BUY,CPRT,CPRT,USD,89,111.6437771,0,9936.296164,89,0.000105512
"07/12/2022, 14:57:05",SELL,CPRT,CPRT,USD,89,111.87,0,-9956.43,0,0.002026292
"07/12/2022, 14:57:01",BUY,WYNN,WYNN,USD,184,54.32399963,0,9995.615933,184,0.000249353
"07/13/2022, 12:51:32",SELL,WYNN,WYNN,USD,184,54.67,0,-10059.28,0,0.006369199
"07/13/2022, 12:50:43",BUY,AON,AON,USD,36,271.8099976,0,9785.159912,36,0.000207597
"07/13/2022, 13:04:32",SELL,AON,AON,USD,36,271.8099976,0,-9785.159912,0,0
"07/13/2022, 13:03:50",BUY,SYY,SYY,USD,114,87.02999878,0,9921.419861,114,5.94E-05
"07/13/2022, 13:16:57",SELL,SYY,SYY,USD,114,87.02999878,0,-9921.419861,0,0
"07/13/2022, 13:16:15",BUY,ATO,ATO,USD,89,111.365646,0,9911.542495,89,1.71E-05
"07/14/2022, 10:12:44",SELL,ATO,ATO,USD,89,110.03,0,-9792.67,0,-0.01199334
"07/14/2022, 10:12:39",BUY,HBAN,HBAN,USD,848,11.78020382,0,9989.612839,848,0.000102002
"07/14/2022, 10:24:37",SELL,HBAN,HBAN,USD,848,11.8489,0,-10047.8672,0,0.005831493
"07/14/2022, 10:24:21",SELL,DLTR,DLTR,USD,60,166.4806209,0,-9988.837252,-60,-3.67E-07
"07/14/2022, 10:36:55",BUY,DLTR,DLTR,USD,60,166.4806209,0,9988.837252,0,0
"07/14/2022, 10:36:13",BUY,OKE,OKE,USD,186,53.57775937,0,9965.463242,186,0.00031142
"07/14/2022, 10:48:40",SELL,OKE,OKE,USD,186,54.17,0,-10075.62,0,0.011053852
"07/14/2022, 10:48:36",BUY,NRG,NRG,USD,275,36.3520207,0,9996.805694,275,0.000124352
"07/14/2022, 11:00:25",SELL,NRG,NRG,USD,275,36.45,0,-10023.75,0,0.002695292
"07/14/2022, 11:00:20",BUY,AZO,AZO,USD,4,2146.72998,0,8586.919922,4,1.48E-05
"07/14/2022, 11:12:06",SELL,AZO,AZO,USD,4,2147.9,0,-8591.6,0,0.000545024
"07/14/2022, 11:12:01",BUY,MKC,MKC,USD,120,82.68395572,0,9922.074687,120,0.000127981
"07/14/2022, 11:23:47",SELL,MKC,MKC,USD,120,82.7,0,-9924,0,0.000194043
"07/14/2022, 11:23:42",BUY,HBAN,HBAN,USD,842,11.86999989,0,9994.539904,842,7.23E-07
"07/14/2022, 11:35:25",SELL,HBAN,HBAN,USD,842,11.81,0,-9944.02,0,-0.00505475
"07/14/2022, 11:35:21",SELL,HBAN,HBAN,USD,844,11.84140015,0,-9994.141724,-844,-3.44E-05
"07/14/2022, 11:47:43",BUY,HBAN,HBAN,USD,844,11.84140015,0,9994.141724,0,0
"07/14/2022, 11:47:01",BUY,HBAN,HBAN,USD,848,11.7901001,0,9998.004883,848,0.000232067
"07/14/2022, 12:00:00",SELL,HBAN,HBAN,USD,848,11.7901001,0,-9998.004883,0,0
"07/14/2022, 11:59:18",BUY,NRG,NRG,USD,276,36.14500046,0,9976.020126,276,2.84E-05
"07/14/2022, 12:12:02",SELL,NRG,NRG,USD,276,36.08,0,-9958.08,0,-0.001798325
"07/14/2022, 12:11:35",BUY,HBAN,HBAN,USD,851,11.75,0,9999.25,851,0.00023495
"07/14/2022, 12:24:44",SELL,HBAN,HBAN,USD,851,11.79,0,-10033.29,0,0.003404255
"07/14/2022, 12:23:36",SELL,MDLZ,MDLZ,USD,165,60.39961264,0,-9965.936085,-165,-5.35E-05
"07/14/2022, 12:36:22",BUY,MDLZ,MDLZ,USD,165,60.38,0,9962.7,0,-0.000324715
"07/14/2022, 12:36:18",SELL,JNPR,JNPR,USD,360,27.70499992,0,-9973.799973,-360,-0.000175004
"07/14/2022, 12:48:22",BUY,JNPR,JNPR,USD,360,27.78,0,10000.8,0,0.002707095
"07/14/2022, 12:47:57",SELL,AZO,AZO,USD,4,2144.209563,0,-8576.838252,-4,-5.69E-07
"07/14/2022, 13:00:04",BUY,AZO,AZO,USD,4,2144.38,0,8577.52,0,7.95E-05
"07/14/2022, 12:59:56",SELL,JNPR,JNPR,USD,359,27.77888955,0,-9972.621348,-359,-1.03E-06
"07/14/2022, 13:11:44",BUY,JNPR,JNPR,USD,359,27.895,0,10014.305,0,0.004179809
"07/14/2022, 13:11:40",BUY,NRG,NRG,USD,275,36.27000046,0,9974.250126,275,3.87E-05
"07/14/2022, 13:23:31",SELL,NRG,NRG,USD,275,36.35,0,-9996.25,0,0.002205667
"07/14/2022, 13:23:26",BUY,HBAN,HBAN,USD,842,11.87160015,0,9995.887327,842,5.62E-05
"07/14/2022, 13:35:17",SELL,HBAN,HBAN,USD,842,11.895,0,-10015.59,0,0.001971078
"07/14/2022, 13:35:13",BUY,AZO,AZO,USD,4,2152.26983,0,8609.079319,4,4.75E-05
"07/14/2022, 13:48:25",SELL,AZO,AZO,USD,4,2152.26983,0,-8609.079319,0,0
"07/14/2022, 13:46:59",SELL,TT,TT,USD,78,127.1600037,0,-9918.480286,-78,-4.20E-07
"07/14/2022, 14:01:54",BUY,TT,TT,USD,78,127.1600037,0,9918.480286,0,0
"07/14/2022, 14:00:08",BUY,AZO,AZO,USD,4,2145.818781,0,8583.275126,4,1.19E-05
"07/14/2022, 14:15:14",SELL,AZO,AZO,USD,4,2147.99,0,-8591.96,0,0.001011837
"07/14/2022, 14:13:37",BUY,LUV,LUV,USD,258,38.689608,0,9981.918864,258,0.000202924
"07/14/2022, 14:27:00",SELL,LUV,LUV,USD,258,38.55,0,-9945.9,0,-0.003608411
"07/14/2022, 14:26:55",BUY,OKE,OKE,USD,183,54.61000061,0,9993.630112,183,0.000220877
"07/14/2022, 14:39:24",SELL,OKE,OKE,USD,183,54.61000061,0,-9993.630112,0,0
"07/14/2022, 14:38:41",SELL,HBAN,HBAN,USD,840,11.89999962,0,-9995.99968,-840,-4.57E-06
"07/14/2022, 14:51:11",BUY,HBAN,HBAN,USD,840,11.87,0,9970.8,0,-0.002520976
"07/14/2022, 14:51:05",SELL,SJM,SJM,USD,75,132.7111727,0,-9953.33795,-75,-1.93E-05
"07/15/2022, 10:13:06",BUY,SJM,SJM,USD,75,132.54,0,9940.5,0,-0.001289814
"07/15/2022, 10:12:39",BUY,JNPR,JNPR,USD,352,28.38500023,0,9991.520081,352,2.96E-05
"07/15/2022, 10:25:21",SELL,JNPR,JNPR,USD,352,28.4,0,-9996.8,0,0.00052844
"07/15/2022, 10:24:47",BUY,JNPR,JNPR,USD,352,28.38044038,0,9989.915012,352,4.58E-05
"07/15/2022, 10:37:27",SELL,JNPR,JNPR,USD,352,28.38,0,-9989.76,0,-1.55E-05
"07/15/2022, 10:37:01",BUY,NRG,NRG,USD,275,36.34000015,0,9993.500042,275,0.000168796
"07/15/2022, 10:49:42",SELL,NRG,NRG,USD,275,36.31,0,-9985.25,0,-0.000825541
"07/15/2022, 10:49:08",BUY,JNPR,JNPR,USD,352,28.37000084,0,9986.240295,352,3.46E-05
"07/15/2022, 11:01:37",SELL,JNPR,JNPR,USD,352,28.36,0,-9982.72,0,-0.000352515
"07/15/2022, 11:01:23",SELL,JNPR,JNPR,USD,352,28.37999916,0,-9989.759705,-352,-3.10E-05
"07/15/2022, 11:14:07",BUY,JNPR,JNPR,USD,352,28.38,0,9989.76,0,2.96E-08
"07/15/2022, 11:13:16",SELL,AZO,AZO,USD,4,2215.092276,0,-8860.369103,-4,-4.30E-05
"07/15/2022, 11:25:51",BUY,AZO,AZO,USD,4,2210.9,0,8843.6,0,-0.001892596
"07/15/2022, 11:25:46",BUY,AZO,AZO,USD,4,2214.540039,0,8858.160156,4,2.87E-06
"07/15/2022, 11:37:38",SELL,AZO,AZO,USD,4,2207.64,0,-8830.56,0,-0.003115789
"07/15/2022, 11:37:33",SELL,TT,TT,USD,76,130.1900024,0,-9894.440186,-76,-1.27E-05
"07/15/2022, 11:50:00",BUY,TT,TT,USD,76,130.1900024,0,9894.440186,0,0
"07/15/2022, 11:49:18",BUY,NRG,NRG,USD,277,36.07989543,0,9994.131033,277,1.73E-05
"07/15/2022, 12:02:24",SELL,NRG,NRG,USD,277,36.07989543,0,-9994.131033,0,0
"07/15/2022, 12:01:42",SELL,JNPR,JNPR,USD,351,28.43499947,0,-9980.684813,-351,-1.95E-06
"07/15/2022, 12:14:31",BUY,JNPR,JNPR,USD,351,28.48,0,9996.48,0,0.001582576
"07/15/2022, 12:14:05",BUY,TT,TT,USD,76,130.095871,0,9887.286194,76,6.88E-05
"07/15/2022, 12:26:16",SELL,TT,TT,USD,76,129.9367,0,-9875.1892,0,-0.00122349
"07/15/2022, 12:26:12",BUY,TT,TT,USD,76,130.0153941,0,9881.169952,76,8.92E-06
"07/15/2022, 12:38:40",SELL,TT,TT,USD,76,130.0153941,0,-9881.169952,0,0
"07/15/2022, 12:37:58",SELL,JNPR,JNPR,USD,350,28.51499939,0,-9980.249786,-350,-1.14E-05
"07/15/2022, 12:50:46",BUY,JNPR,JNPR,USD,350,28.48,0,9968,0,-0.001227403
"07/15/2022, 12:50:20",BUY,TT,TT,USD,76,130.1150055,0,9888.740417,76,2.78E-05
"07/15/2022, 13:02:33",SELL,TT,TT,USD,76,129.82,0,-9866.32,0,-0.002267267
"07/15/2022, 13:02:28",BUY,JNPR,JNPR,USD,351,28.48507306,0,9998.260645,351,2.25E-05
"07/15/2022, 13:16:00",SELL,JNPR,JNPR,USD,351,28.48507306,0,-9998.260645,0,0
"07/15/2022, 13:14:14",SELL,JNPR,JNPR,USD,351,28.4302177,0,-9979.006413,-351,-1.95E-06
"07/15/2022, 13:27:49",BUY,JNPR,JNPR,USD,351,28.365,0,9956.115,0,-0.002293957
"07/15/2022, 13:27:43",BUY,JNPR,JNPR,USD,351,28.41454636,0,9973.505772,351,2.36E-05
"07/15/2022, 13:39:38",SELL,JNPR,JNPR,USD,351,28.43,0,-9978.93,0,0.000543864
"07/15/2022, 13:39:34",BUY,SLB,SLB,USD,310,32.21464293,0,9986.539309,310,3.26E-05
"07/15/2022, 13:51:24",SELL,SLB,SLB,USD,310,32.235,0,-9992.85,0,0.00063192
"07/15/2022, 13:51:19",BUY,NRG,NRG,USD,278,35.95000076,0,9994.100212,278,0.000122877
"07/15/2022, 14:03:47",SELL,NRG,NRG,USD,278,35.95000076,0,-9994.100212,0,0
"07/15/2022, 14:03:05",BUY,WMB,WMB,USD,319,31.32999992,0,9994.269976,319,1.07E-05
"07/15/2022, 14:16:40",SELL,WMB,WMB,USD,319,31.325,0,-9992.675,0,-0.000159589
"07/15/2022, 14:15:30",SELL,JNPR,JNPR,USD,351,28.47999954,0,-9996.479839,-351,-1.65E-05
"07/15/2022, 14:28:25",BUY,JNPR,JNPR,USD,351,28.475,0,9994.725,0,-0.000175546
"07/15/2022, 14:28:21",SELL,AZO,AZO,USD,4,2212.110107,0,-8848.44043,-4,-1.21E-06
"07/15/2022, 14:41:01",BUY,AZO,AZO,USD,4,2207.6,0,8830.4,0,-0.002038826
"07/15/2022, 14:40:06",BUY,SJM,SJM,USD,76,131.5149994,0,9995.139954,76,2.15E-05
"07/15/2022, 14:53:22",SELL,SJM,SJM,USD,76,131.5149994,0,-9995.139954,0,0
"07/15/2022, 14:52:40",BUY,JNJ,JNJ,USD,56,177.6450043,0,9948.120239,56,3.58E-05
"07/18/2022, 10:14:16",SELL,JNJ,JNJ,USD,56,176.12,0,-9862.72,0,-0.00858456
"07/18/2022, 10:12:36",BUY,TT,TT,USD,78,128.0299988,0,9986.339905,78,8.32E-05
"07/18/2022, 10:26:07",SELL,TT,TT,USD,78,128,0,-9984,0,-0.000234311
"07/18/2022, 10:25:53",BUY,HBAN,HBAN,USD,789,12.67053643,0,9997.053244,789,0.000158511
"07/18/2022, 10:37:53",SELL,HBAN,HBAN,USD,789,12.655,0,-9984.795,0,-0.001226186
"07/18/2022, 10:37:48",BUY,WMB,WMB,USD,312,32.03499985,0,9994.919952,312,0.000153255
"07/18/2022, 10:49:33",SELL,WMB,WMB,USD,312,31.965,0,-9973.08,0,-0.002185105
"07/18/2022, 10:49:29",BUY,MMM,MMM,USD,77,129.7100067,0,9987.670517,77,6.31E-05
"07/18/2022, 11:01:57",SELL,MMM,MMM,USD,77,129.79,0,-9993.83,0,0.000616709
"07/18/2022, 11:01:11",BUY,AZO,AZO,USD,4,2214.3684,0,8857.473599,4,1.10E-05
"07/18/2022, 11:13:50",SELL,AZO,AZO,USD,4,2211.145,0,-8844.58,0,-0.001455675
"07/18/2022, 11:13:45",BUY,JNPR,JNPR,USD,350,28.57078919,0,9999.776215,350,5.43E-05
"07/18/2022, 11:26:40",SELL,JNPR,JNPR,USD,350,28.59,0,-10006.5,0,0.000672394
"07/18/2022, 11:25:33",BUY,AZO,AZO,USD,4,2212.47998,0,8849.919922,4,6.42E-05
"07/18/2022, 11:39:27",SELL,AZO,AZO,USD,4,2212.69,0,-8850.76,0,9.49E-05
"07/18/2022, 11:38:23",SELL,OKE,OKE,USD,175,56.88999939,0,-9955.749893,-175,-9.39E-07
"07/18/2022, 11:51:22",BUY,OKE,OKE,USD,175,56.99,0,9973.25,0,0.001757789
"07/18/2022, 11:51:09",BUY,MMM,MMM,USD,77,129.8533709,0,9998.709563,77,5.29E-06
"07/18/2022, 12:03:50",SELL,MMM,MMM,USD,77,129.2826,0,-9954.7602,0,-0.004395504
"07/18/2022, 12:03:05",BUY,WY,WY,USD,288,34.68615517,0,9989.61269,288,9.86E-05
"07/18/2022, 12:16:20",SELL,WY,WY,USD,288,34.595,0,-9963.36,0,-0.002627999
"07/18/2022, 12:15:33",SELL,AZO,AZO,USD,4,2207.629883,0,-8830.519531,-4,-1.33E-06
"07/18/2022, 12:52:41",BUY,AZO,AZO,USD,4,2207.629883,0,8830.519531,0,0
"07/18/2022, 12:51:47",BUY,AAPL,AAPL,USD,67,148.8545816,0,9973.256965,67,4.95E-05
"07/18/2022, 13:04:38",SELL,AAPL,AAPL,USD,67,147.53,0,-9884.51,0,-0.008898494
"07/18/2022, 13:04:24",BUY,PWR,PWR,USD,77,128.2310944,0,9873.794266,77,0.00013137
"07/18/2022, 13:17:02",SELL,PWR,PWR,USD,77,128.2310944,0,-9873.794266,0,0
"07/18/2022, 13:16:20",BUY,AAPL,AAPL,USD,67,147.5500031,0,9885.850204,67,6.13E-05
"07/18/2022, 13:28:51",SELL,AAPL,AAPL,USD,67,147.8242,0,-9904.2214,0,0.001858332
"07/18/2022, 13:28:46",BUY,CFG,CFG,USD,267,37.35565169,0,9973.959001,267,6.85E-05
"07/18/2022, 13:41:19",SELL,CFG,CFG,USD,267,37.25,0,-9945.75,0,-0.002828265
"07/18/2022, 13:40:33",BUY,PWR,PWR,USD,78,128.0449982,0,9987.509857,78,3.93E-06
"07/18/2022, 13:53:10",SELL,PWR,PWR,USD,78,128.08,0,-9990.24,0,0.000273356
"07/18/2022, 13:53:05",BUY,ISRG,ISRG,USD,47,208.6433379,0,9806.236881,47,0.000144075
"07/18/2022, 14:05:38",SELL,ISRG,ISRG,USD,47,208.6433379,0,-9806.236881,0,0
"07/18/2022, 14:04:56",BUY,ISRG,ISRG,USD,48,207.3808044,0,9954.278613,48,1.70E-05
"07/18/2022, 14:18:05",SELL,ISRG,ISRG,USD,48,207.3808044,0,-9954.278613,0,0
"07/18/2022, 14:17:23",BUY,ISRG,ISRG,USD,48,207.3116928,0,9950.961255,48,6.96E-05
"07/18/2022, 14:30:31",SELL,ISRG,ISRG,USD,48,207.3116928,0,-9950.961255,0,0
"07/18/2022, 14:29:49",BUY,PWR,PWR,USD,78,127.9599991,0,9980.879929,78,7.57E-05
"07/18/2022, 14:42:58",SELL,PWR,PWR,USD,78,127.9599991,0,-9980.879929,0,0
"07/18/2022, 14:42:13",BUY,NCLH,NCLH,USD,801,12.47000027,0,9988.470214,801,0.000131159
"07/18/2022, 14:54:45",SELL,NCLH,NCLH,USD,801,12.3982,0,-9930.9582,0,-0.00575784
"07/18/2022, 14:54:40",SELL,PWR,PWR,USD,78,127.0899963,0,-9913.019714,-78,-4.02E-05
"07/19/2022, 14:50:40",BUY,PWR,PWR,USD,78,131.3125,0,10242.375,0,0.033224516
"07/19/2022, 14:48:52",BUY,EXR,EXR,USD,58,171.5919983,0,9952.335901,58,0.004275118
"07/19/2022, 15:00:53",SELL,EXR,EXR,USD,58,172.12,0,9982.96,0,0.003
"07/21/2022, 11:18:43",BUY,SIVB,SIVB,USD,23.0,428.5849914550781,0,9857.454803466797,23.0,0.005195684731006622
"07/21/2022, 11:30:56",SELL,SIVB,SIVB,USD,23.0,433.645,0,-9973.835,0,0.011806312973636218
"07/21/2022, 11:30:31",BUY,NVR,NVR,USD,2.0,4446.330078125,0,8892.66015625,2.0,0.007060328498482704
"07/21/2022, 11:44:03",SELL,NVR,NVR,USD,2.0,4446.330078125,0,-8892.66015625,0,0.0
"07/21/2022, 11:42:37",BUY,MHK,MHK,USD,75.0,132.02333068847656,0,9901.749801635742,75.0,0.007216357626020908
"07/21/2022, 11:56:55",SELL,MHK,MHK,USD,75.0,134.25,0,-10068.75,0,0.016865725928226327
"07/21/2022, 11:55:44",BUY,MKTX,MKTX,USD,37.0,268.5450134277344,0,9936.165496826172,37.0,0.0026183929294347763
"07/21/2022, 12:08:42",SELL,MKTX,MKTX,USD,37.0,267.81,0,-9908.97,0,-0.00273702132224535
"07/21/2022, 12:08:37",BUY,ALGN,ALGN,USD,35.0,284.2833251953125,0,9949.916381835938,35.0,0.0027970303781330585
"07/21/2022, 12:20:48",SELL,ALGN,ALGN,USD,35.0,285.68,0,-9998.800000000001,0,0.0049129677364226085
"07/21/2022, 12:20:22",BUY,CHTR,CHTR,USD,20.0,486.14333089192706,0,9722.866617838541,20.0,0.013119148090481758
"07/21/2022, 12:33:32",SELL,CHTR,CHTR,USD,20.0,489.345,0,-9786.900000000001,0,0.006585854221632135
"07/21/2022, 12:32:25",BUY,MHK,MHK,USD,75.0,132.57166544596353,0,9942.874908447266,75.0,0.009167471900582314
"07/21/2022, 12:46:59",SELL,MHK,MHK,USD,75.0,133.82,0,-10036.5,0,0.00941629985440052
"07/21/2022, 12:45:10",BUY,MKTX,MKTX,USD,37.0,266.49000549316406,0,9860.13020324707,37.0,0.008449294604361057
"07/21/2022, 12:58:47",SELL,MKTX,MKTX,USD,37.0,268.69,0,-9941.53,0,0.008255448465185944
"07/21/2022, 12:58:40",BUY,MHK,MHK,USD,75.0,132.34666951497397,0,9926.000213623047,75.0,0.007868519984185696
"07/21/2022, 13:10:38",SELL,MHK,MHK,USD,75.0,133.91,0,-10043.25,0,0.011812390071887306
"07/21/2022, 13:10:34",BUY,HAS,HAS,USD,119.0,83.37999979654948,0,9922.219975789389,119.0,0.008789969608187675
"07/21/2022, 13:22:29",SELL,HAS,HAS,USD,119.0,84.68,0,-10076.92,0,0.015591271367505098
"07/21/2022, 13:22:24",BUY,CMG,CMG,USD,7.0,1347.8232828776042,0,9434.76298014323,7.0,0.007512903772294521
"07/21/2022, 13:34:50",SELL,CMG,CMG,USD,7.0,1347.8232828776042,0,-9434.76298014323,0,0.0
"07/21/2022, 13:34:08",BUY,EPAM,EPAM,USD,30.0,327.2000020345052,0,9816.000061035156,30.0,0.012626794166862965
"07/21/2022, 13:46:35",SELL,EPAM,EPAM,USD,30.0,329.3,0,-9879.0,0,0.006418086651702908
"07/21/2022, 13:46:30",BUY,FBHS,FBHS,USD,150.0,66.5366694132487,0,9980.500411987305,150.0,0.0064688678830862045
"07/21/2022, 13:58:59",SELL,FBHS,FBHS,USD,150.0,66.5366694132487,0,-9980.500411987305,0,0.0
"07/21/2022, 13:58:16",BUY,MHK,MHK,USD,75.0,131.6750030517578,0,9875.625228881836,75.0,0.010977127589285374
"07/21/2022, 14:11:06",SELL,MHK,MHK,USD,75.0,134.07,0,-10055.25,0,0.01818869863478016
"07/21/2022, 14:10:41",BUY,MHK,MHK,USD,75.0,132.27666727701822,0,9920.750045776367,75.0,0.008069134317338467
"07/21/2022, 14:22:54",SELL,MHK,MHK,USD,75.0,134.46,0,-10084.5,0,0.016505803842255716
"07/21/2022, 14:22:48",BUY,CMG,CMG,USD,7.0,1350.9270263671874,0,9456.489184570311,7.0,0.00843681301921606
"07/21/2022, 14:34:40",SELL,CMG,CMG,USD,7.0,1365.91,0,-9561.37,0,0.011090883030968572
"07/21/2022, 14:34:35",BUY,EPAM,EPAM,USD,30.0,324.0159912109375,0,9720.479736328125,30.0,0.012386959977447987
"07/21/2022, 14:47:03",SELL,EPAM,EPAM,USD,30.0,324.0159912109375,0,-9720.479736328125,0,0.0
"07/21/2022, 14:46:21",BUY,EPAM,EPAM,USD,30.0,327.7733357747396,0,9833.20007324219,30.0,0.004626783542335033
"07/21/2022, 14:59:35",SELL,EPAM,EPAM,USD,30.0,330.425,0,-9912.75,0,0.008089932693862358
"07/21/2022, 14:58:49",BUY,LVS,LVS,USD,252.0,39.595001220703125,0,9977.940307617188,252.0,0.001932264887727797
"07/22/2022, 11:18:56",SELL,LVS,LVS,USD,252.0,38.91,0,-9805.32,0,-0.017300194458510595
"07/22/2022, 11:18:51",BUY,CCL,CCL,USD,1067.0,9.364999771118164,0,9992.454755783081,1067.0,0.006427928805351257
"07/22/2022, 11:30:44",SELL,CCL,CCL,USD,1067.0,9.2399,0,-9858.9733,0,-0.013358224685063386
"07/22/2022, 11:30:39",BUY,ETSY,ETSY,USD,103.0,96.37000274658203,0,9926.11028289795,103.0,0.011833956465125084
"07/22/2022, 11:43:10",SELL,ETSY,ETSY,USD,103.0,96.37000274658205,0,-9926.110282897951,0,0.0
"07/22/2022, 11:42:27",BUY,STX,STX,USD,131.0,75.9094009399414,0,9944.131523132324,131.0,0.003030630759894848
